idListaCobro,idCredito,consecutivoCobro,idBanco,montoExigible,montoCobrar,montoCobrado,fechaCobroBanco,idRespuestaBanco,fechaCreacionLista,fechaEnvioCobro,idEmisora
155999,684952,41402759,12,586.89,586.89,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,694608,41402760,12,216.23,216.23,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,695478,41402761,12,873.76,873.76,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,695583,41402762,12,1786.15,1786.15,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,701904,41402763,12,1509.57,1509.57,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,703854,41402764,12,1268.10,1268.10,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,707178,41402765,12,548.41,548.41,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,712992,41402766,12,1519.97,1519.97,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,713324,41402767,12,1045.50,1045.50,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,713662,41402768,12,1320.19,1320.19,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,713836,41402769,12,1052.25,1052.25,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,715004,41402770,12,403.34,403.34,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,721577,41402771,12,558.81,558.81,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,722159,41402772,12,1180.36,1180.36,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,723028,41402773,12,1783.02,1783.02,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,725741,41402774,12,1891.08,1891.08,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
155999,726130,41402775,12,1241.30,1241.30,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,317372,41402776,12,1015.68,1015.68,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,325900,41402777,12,948.51,948.51,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,395084,41402778,12,450.11,450.11,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,430248,41402779,12,486.77,486.77,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,437336,41402780,12,215.20,215.20,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,466479,41402781,12,782.53,782.53,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,475597,41402782,12,375.50,375.50,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,481269,41402783,12,782.53,782.53,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,482633,41402784,12,527.17,527.17,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156000,489813,41402785,12,973.54,973.54,0.00,,04,02/01/2025 12:53PM,02/01/2025,6
156002,382923,41402787,21,273.03,273.03,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,382923,41402788,21,163.82,163.82,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,382923,41402789,21,109.21,109.21,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,403330,41402790,21,397.82,397.82,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,403330,41402791,21,159.13,159.13,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,403330,41402792,21,238.69,238.69,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,490563,41402793,21,268.95,268.95,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,490563,41402794,21,448.26,448.26,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156002,490563,41402795,21,179.30,179.30,0.00,,04,02/01/2025 1:16PM,02/01/2025,6
156003,41488,41402796,21,1721.34,1721.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,118853,41402797,21,3324.16,3324.16,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,120211,41402798,21,118.34,118.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,131445,41402799,21,1798.84,1798.84,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,132239,41402800,21,552.90,552.90,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,328769,41402801,44,184.25,184.25,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,346363,41402802,21,378.62,378.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,352409,41402803,21,204.37,204.37,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,356060,41402804,21,1290.11,1290.11,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,357697,41402805,44,369.24,369.24,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,370053,41402806,21,1204.35,1204.35,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,375593,41402807,44,1841.34,1841.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,378597,41402808,21,412.21,412.21,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,379056,41402809,21,370.00,370.00,370.00,03/01/2025,00,02/01/2025 1:17PM,02/01/2025,6
156003,379884,41402810,21,455.06,455.06,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,387371,41402811,44,439.16,439.16,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,388066,41402812,21,340.15,340.15,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,391436,41402813,21,2099.99,2099.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,392097,41402814,21,527.56,527.56,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,393336,41402815,21,1709.44,1709.44,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,409753,41402816,21,649.59,649.59,649.59,03/01/2025,00,02/01/2025 1:17PM,02/01/2025,6
156003,426588,41402817,21,370.68,370.68,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,429100,41402818,44,538.17,538.17,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,439854,41402819,21,625.79,625.79,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,446777,41402820,44,1004.98,1004.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,449055,41402821,21,813.51,813.51,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,449613,41402822,21,256.00,256.00,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,454654,41402823,21,865.98,865.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,460530,41402824,127,1135.09,1135.09,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,463429,41402825,44,281.17,281.17,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,465481,41402826,44,742.52,742.52,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,467758,41402827,21,991.86,991.86,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,472085,41402828,21,257.30,257.30,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,473186,41402829,21,1087.63,1087.63,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,476139,41402830,21,497.06,497.06,0.00,,40,02/01/2025 1:17PM,02/01/2025,6
156003,478526,41402831,21,556.33,556.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,479039,41402832,21,224.51,224.51,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,479228,41402833,21,1087.31,1087.31,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,479853,41402834,21,434.99,434.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,480646,41402835,21,181.40,181.40,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,481628,41402836,21,1801.99,1801.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,483366,41402837,21,228.49,228.49,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,483665,41402838,21,238.15,238.15,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,484061,41402839,21,367.67,367.67,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,484539,41402840,21,613.98,613.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,485024,41402841,21,527.51,527.51,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,486679,41402842,21,715.57,715.57,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,487102,41402843,21,67.00,67.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,488023,41402844,44,654.79,654.79,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,488647,41402845,21,136.16,136.16,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,489340,41402846,21,487.95,487.95,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,493461,41402847,44,382.32,382.32,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,493814,41402848,44,88.33,88.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,494813,41402849,166,503.21,503.21,0.00,,36,02/01/2025 1:17PM,02/01/2025,6
156003,495398,41402850,21,1264.68,1264.68,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,495768,41402851,21,675.34,675.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,497037,41402852,21,375.48,375.48,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,499929,41402853,21,102.30,102.30,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,501344,41402854,21,405.70,405.70,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,501393,41402855,21,185.66,185.66,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,501415,41402856,21,135.86,135.86,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,502224,41402857,21,368.75,368.75,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,502832,41402858,21,432.97,432.97,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,503506,41402859,21,1079.41,1079.41,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,503852,41402860,21,624.32,624.32,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,504476,41402861,21,573.51,573.51,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,504825,41402862,21,389.97,389.97,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,505140,41402863,62,317.98,317.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,505217,41402864,62,482.84,482.84,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,505302,41402865,21,413.13,413.13,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,506507,41402866,62,264.05,264.05,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,507142,41402867,21,283.85,283.85,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,507219,41402868,21,221.61,221.61,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,507504,41402869,21,234.58,234.58,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,507753,41402870,21,382.33,382.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,507841,41402871,21,141.13,141.13,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,507911,41402872,62,1256.59,1256.59,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,508012,41402873,21,494.02,494.02,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,508083,41402874,21,2176.10,2176.10,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,508689,41402875,62,2179.12,2179.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,509472,41402876,21,120.81,120.81,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,510297,41402877,21,1079.41,1079.41,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,510298,41402878,21,679.63,679.63,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,511171,41402879,21,211.61,211.61,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,511332,41402880,21,104.75,104.75,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,512667,41402881,21,6639.96,6639.96,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,513668,41402882,21,556.33,556.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,514075,41402883,21,1615.47,1615.47,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,514316,41402884,62,877.50,877.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,515938,41402885,21,1078.96,1078.96,1078.96,03/01/2025,00,02/01/2025 1:17PM,02/01/2025,6
156003,517805,41402886,21,485.33,485.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,518142,41402887,21,138.90,138.90,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,518273,41402888,21,1079.36,1079.36,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,519315,41402889,62,379.04,379.04,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,519348,41402890,21,601.76,601.76,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,519350,41402891,62,957.01,957.01,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,522324,41402892,21,751.05,751.05,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,523492,41402893,21,171.29,171.29,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,524121,41402894,21,764.68,764.68,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,524250,41402895,21,698.98,698.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,525056,41402896,21,382.34,382.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,525178,41402897,62,1362.79,1362.79,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,527002,41402898,21,209.67,209.67,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,527799,41402899,21,683.78,683.78,0.00,,40,02/01/2025 1:17PM,02/01/2025,6
156003,528091,41402900,21,778.84,778.84,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,528420,41402901,21,375.47,375.47,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,528902,41402902,21,237.71,237.71,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,531667,41402903,21,842.15,842.15,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,531995,41402904,21,484.98,484.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,532199,41402905,21,156.45,156.45,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,538621,41402906,44,700.86,700.86,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,540165,41402907,21,578.31,578.31,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,540643,41402908,21,180.00,180.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,540701,41402909,21,225.85,225.85,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,544365,41402910,21,250.98,250.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,545326,41402911,21,288.25,288.25,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,545497,41402912,21,492.80,492.80,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,545524,41402913,21,327.19,327.19,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,545572,41402914,21,217.07,217.07,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,546743,41402915,44,1171.08,1171.08,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,547612,41402916,21,923.86,923.86,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,549164,41402917,21,468.12,468.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,550185,41402918,21,116.69,116.69,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,550626,41402919,21,146.96,146.96,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,550678,41402920,21,209.10,209.10,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,550817,41402921,44,851.67,851.67,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,551841,41402922,44,1011.00,1011.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,552103,41402923,44,1553.61,1553.61,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,554743,41402924,21,746.43,746.43,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,567277,41402925,21,207.45,207.45,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,571871,41402926,21,324.37,324.37,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,572627,41402927,21,458.98,458.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,573835,41402928,21,492.69,492.69,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,574594,41402929,21,735.19,735.19,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,574921,41402930,21,748.99,748.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,575290,41402931,21,128.03,128.03,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,575756,41402932,127,1795.95,1795.95,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,575876,41402933,127,4488.44,4488.44,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,576889,41402934,21,211.99,211.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,576976,41402935,21,824.77,824.77,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,577383,41402936,21,710.24,710.24,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,577521,41402937,21,115.67,115.67,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,579797,41402938,21,764.67,764.67,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,580199,41402939,21,1564.44,1564.44,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,580555,41402940,21,1982.38,1982.38,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,581433,41402941,21,185.59,185.59,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,581675,41402942,21,407.26,407.26,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,581843,41402943,21,143.26,143.26,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,581980,41402944,127,444.82,444.82,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,582124,41402945,21,997.35,997.35,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,583204,41402946,127,1906.76,1906.76,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,583528,41402947,21,2900.00,2900.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,583551,41402948,21,491.82,491.82,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,583930,41402949,21,187.70,187.70,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,584358,41402950,21,278.37,278.37,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,584986,41402951,21,265.27,265.27,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,585560,41402952,21,690.23,690.23,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,585766,41402953,21,186.58,186.58,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,586288,41402954,21,109.37,109.37,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589031,41402955,21,159.63,159.63,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589163,41402956,21,411.81,411.81,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589511,41402957,21,514.61,514.61,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589572,41402958,21,378.17,378.17,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589921,41402959,30,567.78,567.78,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,589982,41402960,21,447.98,447.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,590637,41402961,21,2693.46,2693.46,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,590933,41402962,21,381.28,381.28,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,592615,41402963,127,722.52,722.52,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,594496,41402964,21,3737.50,3737.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,596571,41402965,21,1376.38,1376.38,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,598450,41402966,21,136.90,136.90,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,598467,41402967,21,193.00,193.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,599358,41402968,21,820.53,820.53,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,600399,41402969,21,216.35,216.35,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,601210,41402970,21,434.38,434.38,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,601850,41402971,21,120.62,120.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,601927,41402972,21,317.37,317.37,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,601969,41402973,21,427.36,427.36,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,602014,41402974,21,1668.23,1668.23,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,602953,41402975,21,316.62,316.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,604032,41402976,21,102.31,102.31,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,604956,41402977,21,907.38,907.38,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,606029,41402978,21,491.23,491.23,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,607236,41402979,21,542.43,542.43,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,607950,41402980,21,191.16,191.16,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,608359,41402981,21,385.71,385.71,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,609422,41402982,21,238.73,238.73,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,609453,41402983,21,245.00,245.00,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,609886,41402984,21,288.95,288.95,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,610140,41402985,127,608.42,608.42,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,610493,41402986,21,171.28,171.28,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,610802,41402987,21,685.10,685.10,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,610892,41402988,21,364.60,364.60,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,610919,41402989,21,68.50,68.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,611232,41402990,21,158.12,158.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,611839,41402991,21,717.18,717.18,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,611950,41402992,21,80.15,80.15,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,612169,41402993,21,90.05,90.05,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,612424,41402994,21,451.78,451.78,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,612451,41402995,21,133.51,133.51,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,612570,41402996,21,547.56,547.56,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,612599,41402997,21,181.92,181.92,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,613226,41402998,21,1008.98,1008.98,0.00,,02,02/01/2025 1:17PM,02/01/2025,6
156003,613450,41402999,21,1445.62,1445.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,613464,41403000,21,251.96,251.96,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,613707,41403001,21,625.78,625.78,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,614483,41403002,21,985.47,985.47,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,614497,41403003,21,535.92,535.92,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,614645,41403004,21,577.54,577.54,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,614676,41403005,21,1390.98,1390.98,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615013,41403006,21,516.35,516.35,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615137,41403007,21,1257.32,1257.32,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615210,41403008,21,546.47,546.47,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615333,41403009,21,1120.12,1120.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615593,41403010,21,194.99,194.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,615722,41403011,21,834.50,834.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,616313,41403012,21,304.82,304.82,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,616554,41403013,21,1529.33,1529.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,616714,41403014,21,237.91,237.91,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,616750,41403015,21,222.41,222.41,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,617132,41403016,21,615.38,615.38,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,619149,41403017,21,666.85,666.85,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,619507,41403018,21,87.61,87.61,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,619648,41403019,21,346.50,346.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,619780,41403020,21,508.01,508.01,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,620971,41403021,21,752.50,752.50,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,621367,41403022,21,2225.33,2225.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,621518,41403023,21,269.12,269.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,621582,41403024,21,272.12,272.12,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,621609,41403025,21,774.62,774.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,621782,41403026,21,139.39,139.39,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,622791,41403027,21,172.82,172.82,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,623168,41403028,21,84.62,84.62,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,623316,41403029,21,216.08,216.08,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,623813,41403030,21,102.29,102.29,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,624568,41403031,21,191.17,191.17,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,624609,41403032,21,158.78,158.78,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,624640,41403033,21,218.97,218.97,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,624668,41403034,21,382.33,382.33,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,624802,41403035,21,278.34,278.34,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,625070,41403036,21,72.23,72.23,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,625253,41403037,21,293.99,293.99,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,625701,41403038,21,444.40,444.40,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,627680,41403039,21,101.73,101.73,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
156003,627907,41403040,21,165.46,165.46,0.00,,04,02/01/2025 1:17PM,02/01/2025,6
